pid,Academic_performance,Chinese_score,Math_score,Province,P_StopTV,P_Discuss,P_Supervising,P_Check_homework,C_Work_hard,C_Check_homwork,C_Self_discipline,C_Focus,Extra_tutorial_fee,Household_income_total,F_Edu_level,M_Edu_level,Household_type_Urban,Gender_Male,Edu_level_Junior,Edu_level_Primary,Keyschool_Yes,Keyclass_Yes,C_Attend_extra_tourial_or_not_Yes
520162103,4,2,3,贵州省,3,1,2,1,4,4,4,4,1,5,2,1,0,1,0,1,0,0,0
520162104,5,3,3,贵州省,4,1,2,2,4,4,4,4,1,5,2,1,0,0,0,1,0,0,0
520168104,7,4,4,贵州省,4,1,4,3,5,5,4,4,1,6,1,1,0,0,0,1,0,0,0
520168401,5,2,4,贵州省,2,4,3,4,4,4,4,4,1,6,1,1,0,0,0,1,0,0,0
520169109,4,1,4,贵州省,2,2,2,2,4,4,4,4,1,5,2,2,0,1,0,1,0,0,0
520175104,3,2,2,贵州省,2,4,4,4,4,4,4,4,1,6,2,1,0,1,1,0,1,1,0
520175401,3,2,2,贵州省,1,4,4,4,4,4,4,4,1,6,2,1,0,0,0,1,1,1,1
520180106,3,2,2,贵州省,2,2,4,4,4,4,4,4,1,4,2,1,0,0,0,1,0,0,0
520188106,2,2,1,贵州省,1,1,4,1,4,4,4,4,1,5,2,1,0,0,0,1,0,0,0
520188107,6,4,3,贵州省,4,1,4,1,4,4,4,4,1,5,2,1,0,0,0,1,0,0,0
520188401,5,3,3,贵州省,4,5,4,4,4,4,4,4,1,5,2,1,0,1,0,1,0,0,0
520195552,7,4,4,贵州省,4,4,4,4,4,2,2,2,6,5,2,3,0,0,0,1,0,0,0
520196107,3,2,2,贵州省,4,4,4,4,4,4,2,4,1,5,3,1,0,1,1,0,1,1,0
520198501,5,3,3,云南省,4,4,4,5,5,5,5,5,4,5,3,3,1,0,0,1,1,0,1
520199103,5,3,3,贵州省,1,3,4,4,4,4,4,4,1,5,2,3,0,0,0,1,0,0,0
520199401,5,3,3,贵州省,2,4,4,4,4,4,4,4,1,5,2,3,0,1,0,1,0,0,0
520201105,2,2,1,贵州省,3,4,4,3,4,3,4,3,1,5,2,1,0,0,1,0,0,0,0
520201106,4,3,2,贵州省,3,2,4,2,2,2,2,4,1,5,2,1,0,0,0,1,0,1,0
520201107,6,4,3,贵州省,3,3,4,2,4,4,4,4,1,5,2,1,0,0,0,1,0,0,0
520207104,7,4,4,贵州省,4,2,2,2,4,4,4,4,1,5,3,1,0,0,0,1,0,0,0
520207105,1,1,1,贵州省,1,3,2,2,2,2,2,4,1,5,3,3,0,1,0,1,0,0,0
520209106,3,2,2,贵州省,3,3,1,1,4,4,5,4,1,5,1,1,0,1,0,1,0,0,0
520214105,4,4,1,贵州省,3,1,5,3,5,4,5,2,1,5,1,1,0,0,0,1,0,0,0
520215551,7,4,4,贵州省,1,4,5,5,4,4,4,2,1,5,3,2,0,1,0,1,0,1,0
520217105,3,3,1,贵州省,1,2,1,1,4,4,2,2,1,5,1,2,0,0,1,0,0,1,0
520217108,7,4,4,贵州省,1,1,2,2,4,4,4,3,1,5,1,2,0,1,0,1,0,0,0
520254103,6,4,3,贵州省,4,4,3,3,4,2,4,2,8,6,5,4,1,1,0,1,0,0,1
520279104,6,3,4,广东省,1,4,1,3,4,2,2,2,8,6,6,6,1,1,0,1,1,0,1
520282105,3,2,2,贵州省,4,4,5,5,4,4,4,4,1,5,3,2,1,1,1,0,0,0,0
520282106,2,1,2,贵州省,4,4,5,5,5,4,4,4,1,5,3,2,1,0,0,1,1,0,0
520291106,1,1,1,贵州省,4,4,5,5,4,4,4,4,6,6,4,3,0,1,1,0,0,0,0
520291402,2,2,1,贵州省,4,4,4,5,4,4,4,4,1,6,4,3,0,1,0,1,0,0,0
520300104,1,1,1,贵州省,4,4,5,5,2,1,5,2,5,5,5,3,0,1,0,1,0,0,0
520308105,3,2,2,贵州省,4,4,4,5,5,5,5,5,1,6,2,1,0,0,1,0,0,0,0
520318106,1,1,1,贵州省,4,4,5,3,2,2,1,2,1,5,3,1,0,1,0,1,0,0,0
520323104,2,2,1,贵州省,3,3,5,5,4,4,4,4,1,6,2,3,0,1,0,1,1,0,0
520330103,3,2,2,贵州省,4,4,4,4,2,2,4,2,1,5,2,1,0,0,0,1,0,0,0
520358104,4,4,1,贵州省,4,2,2,1,4,2,4,2,1,5,1,1,1,0,1,0,0,0,0
520359105,3,2,2,贵州省,3,5,3,4,2,2,4,2,1,5,4,3,1,1,0,1,0,0,0
520372401,4,3,2,贵州省,4,4,4,4,4,4,4,4,1,6,4,4,1,0,0,1,1,0,0
520376107,1,1,1,贵州省,3,3,4,4,1,2,1,2,1,6,1,3,0,1,0,1,0,0,0
520377104,3,2,2,贵州省,4,3,4,1,5,5,5,5,1,6,3,3,0,1,0,1,0,0,0
520381104,3,2,2,贵州省,3,1,5,1,5,4,5,4,1,5,2,1,0,0,0,1,1,0,0
520383105,1,1,1,贵州省,2,2,3,1,2,4,4,1,1,6,3,2,0,1,1,0,0,0,0
520383107,3,2,2,贵州省,4,4,5,4,4,4,2,4,1,6,3,2,0,0,0,1,0,0,0
520383108,3,2,2,贵州省,5,5,5,4,2,2,4,4,1,6,2,2,0,1,0,1,0,0,0
520384105,7,4,4,贵州省,3,4,4,4,5,1,2,2,1,5,2,2,0,1,0,1,0,0,0
520384108,1,1,1,贵州省,4,4,4,4,1,4,2,4,1,5,3,2,0,1,0,1,0,0,0
520384109,7,4,4,贵州省,3,2,4,3,4,2,2,3,1,5,2,2,0,0,0,1,0,0,0
520391104,5,3,3,贵州省,4,4,3,4,4,4,4,4,1,5,3,2,0,1,0,1,1,0,0
520393106,2,2,1,贵州省,2,2,5,5,4,2,4,2,1,5,3,2,0,1,0,1,0,0,0
520394401,6,3,4,贵州省,4,4,5,5,4,4,4,4,1,5,3,1,0,0,0,1,1,0,0
520395109,2,2,1,贵州省,3,3,4,4,5,5,4,5,1,5,1,2,0,1,0,1,1,0,0
520395110,2,2,1,贵州省,4,1,4,3,5,5,5,5,1,5,1,2,0,0,0,1,1,0,0
520398106,3,3,1,贵州省,3,1,1,3,2,2,2,2,1,6,2,3,0,0,0,1,0,0,0
520408401,7,4,4,贵州省,1,4,3,2,4,4,4,4,1,5,3,3,0,1,0,1,0,0,0
520409105,5,3,3,贵州省,4,4,4,2,4,4,2,4,1,5,1,1,0,1,0,1,0,0,0
520412106,3,2,2,贵州省,1,1,1,1,4,4,2,4,1,5,3,2,0,1,1,0,1,0,1
520412107,6,4,3,贵州省,3,2,4,4,2,2,4,4,1,6,3,2,0,0,0,1,0,0,0
520413105,5,3,3,贵州省,2,3,3,3,4,4,4,2,1,5,1,2,0,1,0,1,0,0,0
520418105,2,1,2,贵州省,3,4,4,5,5,5,5,4,1,5,2,1,0,0,0,1,1,0,0
520427103,1,1,1,贵州省,4,4,4,4,2,2,2,4,1,5,4,4,0,1,1,0,0,0,0
520430105,3,2,2,贵州省,3,4,4,4,4,4,4,4,1,5,3,1,0,1,0,1,1,0,0
520436107,5,4,2,贵州省,5,4,4,1,4,4,4,4,1,5,4,3,0,0,1,0,0,1,0
520442104,6,4,3,贵州省,4,1,5,3,5,4,4,4,1,5,1,1,0,1,0,1,0,0,0
520446107,3,2,2,广东省,4,4,4,2,4,4,4,4,1,5,1,2,0,0,0,1,1,0,0
520446108,5,3,3,贵州省,4,4,4,3,4,4,4,4,3,5,2,3,0,0,0,1,0,0,0
520451104,1,1,1,贵州省,4,4,4,4,2,4,2,4,1,5,2,2,0,0,0,1,0,0,0
520453105,1,1,1,贵州省,4,3,4,5,4,4,4,2,1,5,2,2,0,0,0,1,1,0,0
520457104,1,1,1,贵州省,1,2,5,1,4,4,4,4,1,5,1,1,0,1,0,1,0,0,0
520458106,6,4,3,贵州省,4,4,4,4,4,4,4,4,1,5,1,1,0,0,1,0,0,0,0
520460103,1,1,1,贵州省,1,4,4,4,1,2,1,4,4,5,2,1,0,0,0,1,0,0,0
520460104,1,1,1,贵州省,4,4,4,4,1,1,1,1,1,5,2,1,0,1,0,1,0,0,0
520461104,2,1,2,贵州省,4,3,4,4,2,2,4,2,1,6,3,2,1,0,0,1,1,0,0
520461401,7,4,4,贵州省,4,2,4,4,4,2,4,4,1,6,3,1,1,1,0,1,1,0,0
520463104,2,2,1,贵州省,5,3,4,1,2,4,2,2,1,6,1,3,1,1,1,0,1,0,0
520464103,3,2,2,贵州省,5,2,5,5,2,2,5,2,6,5,5,2,1,0,0,1,1,0,0
520468401,1,1,1,贵州省,3,4,5,5,4,4,4,5,1,6,3,3,0,1,0,1,0,0,0
520475104,1,1,1,贵州省,4,1,4,4,1,1,4,4,1,6,1,1,1,0,0,1,1,0,0
520475401,7,4,4,贵州省,4,1,4,4,5,2,4,2,1,6,1,1,1,1,0,1,1,0,0
520476104,1,1,1,贵州省,5,2,5,2,1,1,1,1,1,5,4,3,1,1,1,0,0,0,0
520477106,3,2,2,贵州省,5,1,5,3,4,4,4,4,1,6,3,3,1,0,0,1,0,0,0
520478106,2,1,2,贵州省,4,4,5,4,2,2,4,2,1,6,3,3,1,1,0,1,1,0,0
520485105,5,3,3,贵州省,3,3,2,3,4,2,2,2,1,5,2,3,1,1,0,1,0,0,0
520487401,6,3,4,贵州省,3,4,4,4,4,4,4,4,4,6,2,3,1,0,0,1,1,0,0
520488105,5,3,3,贵州省,4,2,4,2,4,4,4,4,1,5,2,1,1,1,0,1,1,0,0
520490105,3,2,2,贵州省,4,4,4,4,4,4,4,4,1,5,1,1,1,0,1,0,0,0,0
520503105,7,4,4,贵州省,4,4,4,4,4,5,4,5,1,6,3,2,1,1,0,1,1,1,0
520507107,6,3,4,贵州省,1,4,4,4,2,2,2,2,6,5,2,3,1,0,0,1,0,0,1
520508105,3,2,2,贵州省,2,4,5,5,5,5,5,4,1,5,1,1,1,1,0,1,0,0,0
520508501,7,4,4,贵州省,5,1,5,5,4,5,5,2,1,5,1,1,1,0,0,1,0,0,0
520511103,4,2,3,贵州省,3,4,4,5,4,4,5,5,1,5,3,2,1,1,0,1,0,1,0
520516106,6,4,3,浙江省,4,4,5,4,5,5,5,5,1,5,3,1,1,1,0,1,1,1,0
520517601,2,1,2,贵州省,1,2,4,1,2,2,4,2,1,5,3,1,1,1,0,1,0,0,0
520518106,5,4,2,贵州省,2,4,4,3,2,2,2,2,1,5,2,2,1,1,0,1,1,0,0
520527105,6,3,4,贵州省,4,3,3,1,4,4,4,4,1,5,4,2,0,1,1,0,1,1,0
520527106,6,3,4,贵州省,2,3,4,3,4,2,2,4,1,5,4,2,0,1,0,1,0,0,0
520529103,5,3,3,贵州省,4,1,4,1,2,4,2,2,1,5,3,2,0,1,1,0,1,1,0
520529104,5,3,3,贵州省,4,3,4,4,3,2,2,2,1,5,3,2,0,1,0,1,1,0,0
520530103,5,3,3,贵州省,4,1,5,3,4,4,4,2,1,5,2,1,0,1,0,1,1,0,0
520532106,5,3,3,贵州省,4,3,4,1,3,4,5,5,1,5,1,4,0,1,0,1,0,0,0
520532107,5,3,3,贵州省,3,3,5,2,3,2,2,2,1,5,1,4,0,0,0,1,0,0,0
520533105,5,3,3,贵州省,4,1,4,1,4,1,2,2,1,6,2,5,0,0,0,1,1,0,0
520534106,4,3,2,贵州省,1,1,4,4,4,4,4,4,1,5,3,1,0,0,1,0,0,0,0
520534107,6,3,4,贵州省,3,1,4,3,4,4,4,4,1,5,3,1,0,1,0,1,0,0,0
520540103,3,2,2,贵州省,4,4,4,3,3,3,4,4,1,5,2,3,0,1,0,1,0,1,0
520543106,4,4,1,贵州省,4,2,4,4,4,4,4,4,1,5,3,3,0,0,0,1,1,0,0
520544102,5,3,3,贵州省,4,4,4,3,4,4,4,4,1,5,2,1,0,0,0,1,1,0,0
520544103,4,3,2,贵州省,4,2,4,2,4,4,4,4,1,5,2,1,0,1,1,0,1,0,0
520544104,3,2,2,贵州省,4,3,4,3,4,4,4,4,6,5,2,1,0,1,0,1,0,0,0
520550433,7,4,4,贵州省,3,2,5,2,5,4,4,4,1,6,3,4,0,0,0,1,0,0,0
520553106,6,4,3,贵州省,2,1,2,1,5,4,4,5,1,4,3,2,0,1,1,0,0,0,0
520555105,5,2,4,贵州省,5,1,5,1,4,4,4,4,1,6,4,3,0,1,0,1,0,0,0
520556106,1,1,1,贵州省,5,1,5,5,4,4,4,2,4,5,3,2,0,0,0,1,0,0,1
520561106,1,1,1,贵州省,4,2,2,2,4,4,4,5,1,5,2,1,0,0,1,0,0,0,0
520562105,5,3,3,贵州省,4,4,5,5,2,2,2,4,1,5,3,2,0,1,1,0,0,0,0
520564104,3,2,2,贵州省,5,2,5,4,2,1,1,1,1,6,3,3,1,1,0,1,0,0,0
520566102,5,3,3,贵州省,4,4,4,5,5,4,4,4,1,6,4,4,0,0,0,1,1,0,0
520567107,5,4,2,浙江省,3,4,4,4,4,2,5,4,1,5,3,4,1,1,0,1,1,1,0
520569104,3,2,2,贵州省,4,1,4,4,5,5,4,3,1,5,2,1,0,1,0,1,0,0,0
520577106,7,4,4,贵州省,5,3,5,4,4,4,4,2,1,6,4,4,1,1,0,1,0,0,0
530004401,5,3,3,云南省,4,3,4,3,4,4,4,2,1,6,3,2,0,1,0,1,0,0,0
530010103,4,2,3,云南省,3,3,4,1,2,3,2,4,1,5,2,2,0,1,1,0,0,0,0
530013106,3,3,1,云南省,5,3,4,3,1,2,3,2,1,6,2,2,0,0,0,1,0,0,0
530027105,2,2,1,云南省,3,3,3,3,4,4,4,4,1,5,1,2,0,0,1,0,0,0,0
530032104,7,4,4,云南省,3,3,3,1,5,5,2,5,1,5,4,3,0,0,1,0,0,0,0
530034105,7,4,4,云南省,4,4,5,5,4,4,4,4,1,5,3,3,0,0,0,1,0,0,0
530035104,5,4,2,云南省,4,4,4,4,4,4,4,4,6,5,2,2,0,1,0,1,0,0,1
530048105,5,3,3,云南省,3,4,5,3,4,4,5,4,1,5,3,2,0,0,0,1,0,0,0
530050104,3,3,1,云南省,2,5,5,5,4,5,4,5,1,5,1,1,0,0,0,1,0,0,0
530053104,3,3,1,云南省,1,3,4,5,5,4,5,5,1,5,1,3,0,1,0,1,0,0,0
530072104,7,4,4,云南省,5,4,4,5,4,5,5,5,1,6,1,2,0,0,0,1,0,0,1
530072109,4,3,2,云南省,4,1,4,3,4,4,4,2,1,6,2,2,0,1,0,1,0,0,0
530073105,5,3,3,云南省,4,3,4,4,4,2,2,4,1,5,3,5,0,1,0,1,0,0,0
530086401,5,3,3,云南省,1,4,4,5,4,4,5,4,1,6,4,4,1,1,0,1,1,0,0
530088401,4,2,3,云南省,1,1,4,1,4,5,5,4,6,6,2,3,1,0,0,1,1,0,1
530095104,6,3,4,云南省,3,4,4,1,5,5,5,5,1,5,3,3,1,0,1,0,0,0,0
530117105,5,4,2,云南省,5,4,4,4,4,4,4,4,6,6,2,2,0,0,1,0,1,0,1
530122106,4,3,2,云南省,4,4,4,4,4,4,4,2,1,5,3,3,0,1,0,1,0,0,0
530126104,3,2,2,云南省,4,4,4,4,4,4,4,4,1,5,2,1,0,1,1,0,1,0,0
530138106,6,3,4,云南省,2,3,4,5,5,5,5,4,1,5,2,3,0,0,0,1,0,0,0
530150104,2,2,1,云南省,4,4,4,4,4,4,4,5,1,5,3,1,0,1,1,0,1,0,0
530153105,5,3,3,云南省,5,5,4,5,4,4,4,4,1,6,3,3,0,0,0,1,0,0,0
530155401,7,4,4,云南省,3,2,4,3,5,4,5,5,1,5,2,1,0,1,0,1,0,0,0
530158107,5,3,3,云南省,4,4,5,4,4,4,2,2,1,5,1,4,0,1,0,1,0,0,0
530159104,5,3,3,云南省,3,2,4,4,5,4,4,4,1,5,3,3,0,1,0,1,0,0,0
530168104,1,1,1,云南省,2,3,4,4,4,5,5,5,5,5,3,2,0,1,0,1,0,0,1
530169103,3,2,2,云南省,4,4,4,4,4,2,4,2,1,6,2,4,0,0,0,1,0,0,0
530170104,5,4,2,云南省,4,4,4,4,5,5,5,1,1,5,1,2,0,1,0,1,1,0,0
530174103,3,3,1,云南省,5,1,4,5,4,4,4,4,1,5,4,1,0,1,0,1,0,0,0
530176105,7,4,4,云南省,4,4,3,4,4,4,4,4,6,6,3,3,1,0,0,1,1,0,0
530177105,7,4,4,云南省,4,1,5,1,5,5,5,5,1,5,1,1,0,0,0,1,0,0,0
530186104,3,2,2,云南省,3,4,4,4,2,2,2,4,1,5,3,2,0,1,0,1,0,0,0
530187103,3,2,2,云南省,4,4,4,4,4,4,4,4,1,4,1,3,0,1,0,1,1,1,0
530194401,5,2,4,云南省,4,1,4,1,5,5,4,4,1,4,1,1,0,1,0,1,0,0,0
530196104,7,4,4,云南省,4,3,4,4,4,2,4,4,1,5,3,1,0,1,0,1,0,0,0
530198103,3,2,2,云南省,4,3,4,4,4,2,4,2,1,5,3,2,1,1,0,1,0,0,0
530199103,5,3,3,云南省,2,2,2,1,4,2,2,4,1,5,3,3,0,1,1,0,0,0,0
530213105,5,3,3,云南省,4,3,4,5,4,4,4,4,1,5,3,3,0,1,0,1,0,0,0
530221104,2,2,1,云南省,1,1,5,2,2,2,4,2,1,5,1,1,0,0,0,1,1,0,0
530224104,7,4,4,云南省,4,4,4,3,4,4,4,4,6,6,2,3,0,0,0,1,0,0,0
530232104,7,4,4,云南省,4,4,4,3,4,4,4,4,1,4,2,1,0,0,0,1,0,0,0
530233105,2,1,2,云南省,4,3,4,4,2,2,2,2,1,5,3,3,0,1,0,1,0,0,0
530234104,4,3,2,云南省,2,4,5,1,2,2,4,2,1,5,2,2,0,1,1,0,0,0,0
530235106,3,2,2,云南省,4,2,4,1,4,3,4,4,1,5,3,2,0,1,1,0,0,0,0
530241401,5,3,3,云南省,4,4,4,4,4,4,4,2,1,5,3,2,0,0,0,1,0,0,0
530243104,5,3,3,云南省,4,4,5,4,4,4,4,4,1,5,1,2,0,0,1,0,0,0,0
530243105,4,3,2,云南省,4,4,4,3,4,2,2,2,1,5,1,2,0,0,0,1,1,0,0
530251401,1,1,1,云南省,4,4,5,4,2,2,4,2,1,5,3,3,0,0,0,1,1,0,0
530256105,7,4,4,云南省,1,4,5,5,5,5,5,5,1,5,2,2,0,0,0,1,0,0,0
530259104,7,4,4,云南省,3,2,3,3,5,4,4,4,1,5,1,1,1,1,1,0,0,1,0
530262104,7,4,4,云南省,4,3,4,3,4,4,4,4,1,6,2,2,1,0,0,1,1,1,0
530268105,1,1,1,云南省,2,1,4,1,4,4,4,4,1,5,2,3,1,0,0,1,0,0,0
530275401,7,4,4,云南省,1,1,4,3,4,4,4,4,1,5,2,2,1,1,0,1,0,0,0
530280104,7,4,4,云南省,3,4,1,1,5,5,5,5,1,5,4,2,1,0,1,0,1,1,0
530285104,4,3,2,云南省,4,4,4,1,4,4,4,4,1,5,1,1,0,0,0,1,1,0,0
530287104,3,2,2,云南省,1,3,4,1,4,3,4,4,1,5,2,3,0,1,1,0,1,1,0
530288103,5,3,3,云南省,4,4,4,4,4,2,4,4,1,5,4,1,0,1,0,1,1,1,0
530288401,5,3,3,云南省,4,3,4,3,4,4,4,4,1,5,4,1,0,1,0,1,1,1,0
530289401,5,3,3,云南省,4,2,4,3,4,2,2,2,1,5,2,1,0,1,0,1,1,0,0
530290103,3,2,2,云南省,2,1,1,1,3,3,3,3,1,4,1,1,0,0,0,1,1,0,0
530291106,4,3,2,云南省,4,4,3,1,4,3,4,3,1,5,1,1,0,0,1,0,0,1,0
530291107,3,2,2,云南省,3,4,5,4,2,2,4,2,1,5,1,1,0,1,0,1,1,0,0
530294104,6,3,4,云南省,3,4,4,3,4,4,2,4,1,5,3,1,0,0,1,0,1,1,0
530294105,6,4,3,云南省,4,3,4,4,4,2,4,4,1,5,3,1,0,1,0,1,1,1,0
530298104,7,4,4,云南省,3,4,4,4,4,4,4,4,1,5,1,1,0,0,0,1,1,0,0
530306104,3,2,2,云南省,4,4,4,1,4,4,2,2,1,5,2,1,0,1,0,1,0,0,0
530306401,3,2,2,云南省,4,1,4,1,4,4,2,4,1,5,2,1,0,0,0,1,0,1,0
530307501,6,4,3,云南省,4,4,4,1,4,4,4,4,1,5,1,1,0,0,0,1,1,1,0
530309104,5,3,3,云南省,2,3,4,4,4,4,4,4,1,5,1,1,0,0,0,1,0,0,0
530310108,5,3,3,云南省,4,4,4,4,4,4,3,4,1,6,3,2,0,1,0,1,1,0,0
530310401,5,3,3,云南省,4,4,4,4,4,4,4,4,1,6,2,2,0,0,0,1,0,0,0
530312501,6,3,4,云南省,4,1,4,1,4,4,4,4,1,6,1,1,0,0,1,0,1,1,0
530312502,7,4,4,云南省,4,1,4,1,4,4,4,4,1,6,1,1,0,0,0,1,1,1,0
530316104,4,2,3,云南省,5,4,4,4,4,4,4,3,1,4,1,1,0,0,0,1,1,0,0
530320105,3,2,2,云南省,3,3,4,3,2,2,2,3,1,5,2,1,0,1,0,1,1,0,0
530323105,6,3,4,云南省,2,4,4,1,4,4,4,4,1,5,3,4,0,1,0,1,0,0,0
530325105,3,2,2,云南省,3,4,4,2,3,4,4,3,1,5,1,2,0,0,0,1,1,0,0
530330103,4,2,3,云南省,1,3,4,1,4,3,4,3,1,5,2,1,0,0,1,0,1,1,0
530330104,3,2,2,云南省,3,4,3,3,4,2,2,4,1,5,2,1,0,1,0,1,1,1,0
530335107,5,3,3,云南省,3,3,4,4,3,4,2,2,1,6,3,3,0,0,0,1,1,1,0
530336104,6,3,4,云南省,4,4,4,1,4,4,4,4,1,5,1,1,0,1,0,1,1,0,0
530337106,5,3,3,云南省,2,2,2,3,2,4,4,4,1,5,1,1,0,1,1,0,1,0,0
530341105,5,3,3,云南省,4,4,4,4,4,4,2,2,1,5,3,3,0,1,0,1,0,0,0
530344106,5,3,3,云南省,4,4,4,4,4,2,5,2,1,5,3,3,0,0,1,0,0,0,0
530347501,6,4,3,云南省,4,4,4,4,4,2,2,2,1,5,2,3,0,1,0,1,0,0,0
530356401,5,3,3,云南省,4,3,4,3,4,5,4,2,1,5,3,2,0,1,0,1,0,0,0
530361104,5,3,3,云南省,4,5,4,4,4,5,2,2,1,5,2,2,0,1,0,1,0,0,0
530366103,7,4,4,云南省,4,3,3,5,5,4,5,5,1,5,3,3,0,0,0,1,0,0,0
530375401,6,3,4,云南省,4,5,4,5,4,4,4,4,1,5,2,2,1,1,0,1,0,0,0
530376401,4,3,2,云南省,4,3,4,4,4,4,2,2,1,5,2,3,1,0,0,1,0,0,0
530381104,3,2,2,云南省,4,3,5,4,5,4,3,4,1,5,2,3,1,0,0,1,0,0,0
530382104,4,3,2,云南省,4,4,4,3,4,4,2,2,1,5,1,2,1,0,0,0,0,0,0
530382501,3,2,2,云南省,4,4,5,5,4,4,5,5,1,5,1,2,1,1,0,1,0,0,0
530386104,4,3,2,云南省,4,4,4,4,4,2,2,4,1,5,2,1,1,1,0,1,0,0,0
530391401,3,2,2,云南省,4,3,4,5,4,4,4,4,1,5,3,3,1,0,0,1,0,0,0
530393105,3,2,2,云南省,3,4,4,2,4,4,4,4,6,6,2,2,1,1,0,1,0,0,1
530393501,3,2,2,云南省,4,1,5,3,4,4,4,2,6,6,2,2,1,0,0,1,0,0,1
530397104,7,4,4,云南省,5,4,4,5,5,4,4,5,1,6,3,3,1,0,0,1,0,0,0
530399401,7,4,4,云南省,4,5,4,5,4,2,4,4,1,5,4,3,1,0,0,1,0,0,0
530403106,7,4,4,广东省,4,3,4,3,4,4,4,4,1,6,2,3,1,0,0,1,0,0,0
530405401,6,4,3,云南省,5,4,5,4,5,5,5,5,1,6,1,1,1,0,0,1,0,0,0
530408104,3,2,2,云南省,4,4,5,4,4,4,4,4,1,6,3,3,1,1,0,1,0,0,0
530410104,3,2,2,云南省,4,2,4,2,5,4,5,4,1,5,1,3,1,1,0,1,0,0,0
530448105,1,1,1,云南省,3,2,4,3,3,2,4,2,8,6,3,6,1,1,1,0,1,0,1
530451103,5,3,3,云南省,2,2,4,4,2,2,4,2,1,5,4,2,1,0,0,1,0,0,0
579504401,3,2,2,江西省,2,4,4,3,4,4,4,2,1,5,3,3,1,1,0,1,0,0,1
610009103,2,2,1,陕西省,5,2,4,1,2,1,4,2,7,5,2,3,0,1,1,0,0,0,1
610009104,7,4,4,陕西省,5,5,5,5,5,4,4,4,6,5,2,3,0,0,0,1,0,0,1
610015106,6,3,4,陕西省,1,4,4,4,4,4,4,4,1,5,2,2,1,1,0,1,0,0,0
610017103,4,4,1,陕西省,5,4,4,2,5,4,5,5,1,5,2,2,0,0,1,0,0,0,0
610017104,4,1,4,陕西省,5,4,4,2,2,2,4,2,1,5,2,2,0,1,0,1,0,0,0
610019108,6,3,4,陕西省,4,3,4,4,2,2,2,2,6,5,2,3,0,1,0,1,0,0,1
610029104,7,4,4,陕西省,5,3,1,1,5,4,4,4,1,5,1,1,0,1,0,1,0,1,0
610032104,6,3,4,陕西省,4,3,5,1,4,4,5,4,1,5,2,2,1,1,1,0,0,0,0
610038105,7,4,4,陕西省,3,3,4,1,2,2,2,4,1,5,2,2,0,1,1,0,0,0,0
610061104,6,4,3,陕西省,1,4,4,4,4,4,5,4,5,5,3,2,0,1,1,0,0,0,0
610062105,7,4,4,陕西省,2,4,5,5,4,2,5,4,6,5,3,4,0,0,0,1,1,0,0
610065105,7,4,4,陕西省,5,3,5,5,4,4,4,4,1,6,4,3,0,1,0,1,1,0,0
610067105,2,2,1,陕西省,4,5,5,5,4,1,2,2,7,6,3,3,0,1,1,0,0,0,1
610074401,6,3,4,陕西省,4,4,4,3,4,2,2,2,1,5,4,3,0,1,0,1,1,0,0
610079108,5,2,4,陕西省,4,4,4,4,4,2,4,2,5,5,3,3,0,1,0,1,0,1,1
610080401,3,2,2,陕西省,4,4,5,5,2,4,4,2,6,5,2,1,0,0,0,1,0,0,0
610083103,5,2,4,陕西省,5,4,5,4,4,4,5,2,6,5,3,3,0,1,0,1,1,0,0
610089104,5,3,3,陕西省,3,4,5,5,4,5,5,4,1,5,1,2,0,0,0,1,0,0,0
610090104,3,2,2,陕西省,4,3,4,4,2,2,2,2,1,5,3,3,0,1,1,0,0,0,0
610090105,2,2,1,陕西省,4,3,4,4,2,2,2,2,1,5,3,3,0,0,1,0,0,0,0
610090106,7,4,4,陕西省,4,4,4,4,4,2,4,2,1,5,3,3,0,0,0,1,1,0,1
610097401,6,4,3,江苏省,2,2,2,2,4,4,4,4,6,5,2,2,1,1,0,1,1,0,1
610100104,6,3,4,陕西省,2,2,2,2,4,4,4,4,1,5,3,3,0,0,0,1,0,0,0
610101105,2,2,1,陕西省,5,2,5,5,2,2,2,2,7,6,3,3,0,0,0,1,0,0,1
610104104,7,4,4,陕西省,1,2,4,4,4,4,4,4,1,5,3,3,0,0,1,0,0,0,0
610109401,5,3,3,陕西省,3,1,5,5,4,4,4,4,1,5,3,1,0,0,0,1,1,0,0
610110104,5,3,3,陕西省,4,4,5,5,2,4,4,4,1,5,3,3,0,0,0,1,1,0,0
610126401,5,3,3,陕西省,1,4,5,5,5,5,5,5,1,5,4,4,1,0,0,1,0,0,0
610131104,3,2,2,陕西省,4,4,4,4,2,2,2,2,1,5,3,3,1,1,1,0,0,0,0
610134106,7,4,4,陕西省,5,4,5,5,5,1,5,4,6,6,5,5,1,1,0,1,0,0,1
610140104,5,2,4,陕西省,4,3,5,5,3,3,4,5,1,6,2,3,1,0,0,1,1,1,0
610143411,7,4,4,陕西省,3,3,3,3,4,4,4,4,1,5,4,3,1,0,0,1,0,0,0
610157431,5,4,2,陕西省,4,4,4,4,4,2,4,2,6,6,6,3,1,0,0,1,1,0,1
610163105,5,3,3,陕西省,4,4,3,3,4,2,2,2,7,5,5,3,1,0,1,0,0,1,1
610163208,5,3,3,陕西省,4,2,4,2,4,2,2,2,1,6,5,4,1,1,0,1,0,0,0
